0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00651466 0 0 0 0.0162866 0 0 0 0.0130293 0.00325733 0 0 0.00325733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00651466 0.00977199 0 0.00651466 0.0521173 0.019544 0.0423453 0.0162866 0.0749186 0.00977199 0.0716612 0.0716612 0.159609 0.00651466 0.0260586 0.0651466 0.136808 0.00325733 0.00651466 0 0 0 0 0 0 0 0 0 0 0.00977199 0.00325733 0 0 0 0.00651466 0 0.0162866 0.00977199 0.00325733 0.0260586 0.0130293 0.029316 0 0.00325733 0.0228013 0.0130293 0 0.00325733 0.00651466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00651466 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00584795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00584795 0.0175439 0.00584795 0 0.0116959 0.0292398 0.00584795 0 0 0 0.00584795 0.0116959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175439 0.0116959 0 0 0.111111 0.0116959 0.0292398 0.0116959 0.204678 0.00584795 0.0760234 0.0760234 0.0877193 0.00584795 0.0116959 0.0175439 0.0233918 0 0.00584795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0116959 0 0.0175439 0.0116959 0.0233918 0.00584795 0.0409357 0.0233918 0.0292398 0 0.0116959 0.00584795 0.00584795 0 0 0.00584795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00917431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00917431 0 0 0.00917431 0 0.00917431 0 0 0 0.00917431 0 0 0.00917431 0 0.00917431 0 0 0 0 0 0 0 0 0 0 0 0 0.0183486 0 0 0 0.0183486 0 0 0.0550459 0.302752 0 0.0183486 0.137615 0.220183 0 0.00917431 0.0275229 0.0458716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00917431 0.00917431 0 0 0.0183486 0.0183486 0 0 0 0 0.0275229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398406 0 0 0 0.00398406 0 0.00796813 0 0 0 0 0.00398406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0199203 0.00398406 0.00398406 0.00796813 0.0557769 0.00796813 0.0318725 0.0278884 0.0876494 0.0239044 0.0677291 0.059761 0.163347 0 0.0199203 0.0876494 0.0557769 0.00398406 0 0.00398406 0 0 0 0 0 0 0 0 0 0.00796813 0 0.00398406 0.00796813 0.00398406 0 0.0159363 0.00796813 0.0159363 0.00796813 0.0438247 0.0318725 0.0358566 0.00398406 0.00398406 0.0199203 0.0278884 0 0 0.00398406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00429185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00429185 0 0 0 0.00429185 0.00429185 0.00429185 0 0 0 0 0 0.00429185 0 0 0 0 0 0 0 0 0 0 0 0.0171674 0 0.0128755 0.00429185 0.0386266 0 0.0386266 0.0171674 0.0643777 0.00429185 0.0815451 0.0600858 0.184549 0.00429185 0.0128755 0.0686695 0.16309 0 0.00858369 0.00429185 0 0 0 0 0 0 0 0 0 0.0128755 0 0 0 0 0.00858369 0.00429185 0.0214592 0.0171674 0 0.00429185 0.0343348 0.0729614 0 0 0.00429185 0.00429185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00429185 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.00456621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136986 0 0 0 0.0228311 0 0 0 0.0136986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00456621 0.00456621 0 0.00456621 0.00456621 0.0136986 0.0136986 0 0 0.00456621 0 0 0 0 0 0 0 0 0 0 0 0 0.00456621 0 0 0.00456621 0 0.00913242 0 0.086758 0 0.0228311 0.0182648 0.150685 0.00913242 0.0273973 0.0958904 0.200913 0.00913242 0.0228311 0.0365297 0.0456621 0.00456621 0 0.00456621 0 0 0.00456621 0 0 0 0.00456621 0 0 0 0 0 0 0 0 0.0182648 0.0136986 0.0228311 0 0.00456621 0.0273973 0.0182648 0 0 0.0182648 0.00913242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0266667 0 0 0 0.00666667 0.00666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00666667 0.0266667 0.02 0 0.04 0.0266667 0.133333 0.0133333 0.113333 0 0.126667 0.1 0.2 0 0.00666667 0.04 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0.00666667 0 0 0 0 0 0.0333333 0.02 0 0 0.0133333 0.0133333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0060241 0.0060241 0 0 0.0120482 0.0120482 0 0 0.0060241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0120482 0.0060241 0 0.0060241 0.0542169 0.0120482 0.0361446 0.0421687 0.156627 0.0120482 0.0722892 0.0481928 0.180723 0.0120482 0.0060241 0.0421687 0.0301205 0 0 0 0 0 0 0 0 0 0 0 0 0.0120482 0 0 0.0120482 0.0120482 0 0.0060241 0.0361446 0.0240964 0 0.0060241 0.0542169 0.0301205 0 0.0060241 0.0180723 0.0120482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00436681 0 0 0 0.00436681 0 0.00436681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00873362 0.0131004 0.00436681 0 0.0218341 0.0131004 0.00873362 0 0 0.00436681 0 0 0 0.00436681 0 0 0 0 0 0 0 0 0 0 0 0.0305677 0.00436681 0.00873362 0.00436681 0.0480349 0.0131004 0.0174672 0.0174672 0.135371 0 0.0611354 0.0524017 0.148472 0.00436681 0.0218341 0.0436681 0.0393013 0 0 0.00873362 0 0 0 0 0 0 0 0 0.00436681 0.0131004 0.00436681 0.00436681 0.0174672 0.00436681 0 0.0131004 0.0262009 0.0218341 0.00436681 0.00873362 0.0262009 0.0524017 0 0.00436681 0.0131004 0.0262009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00436681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00377358 0.00377358 0 0 0 0.00754717 0.0150943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150943 0.00377358 0.00377358 0.0188679 0.0301887 0.0264151 0.0490566 0.0188679 0.0679245 0 0.0415094 0.0566038 0.150943 0 0.0490566 0.0603774 0.0830189 0 0.0113208 0 0 0 0 0 0 0 0 0 0 0.0113208 0.00377358 0.00377358 0.00377358 0.0113208 0.0113208 0.0188679 0.0264151 0.00754717 0.00754717 0.0339623 0.0188679 0.0415094 0.00377358 0.0188679 0.00377358 0.0339623 0 0.00754717 0 0 0 0.0113208 0 0 0 0.00377358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
