0 0 0 0 0.0204429 0 0 0 0.0528109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011925 0 0 0 0.0919932 0 0 0 0.112436 0.00170358 0 0 0.0153322 0.00170358 0 0 0 0 0 0 0 0 0 0 0.00511073 0 0 0 0.0477002 0.00340716 0 0 0.0936968 0.0238501 0.00170358 0 0.0204429 0.0170358 0.00511073 0 0.00170358 0 0 0 0 0 0 0 0 0 0 0 0.032368 0.00681431 0 0.00170358 0.0528109 0.0511073 0.00340716 0.0289608 0.0153322 0.0459966 0.0204429 0.0255537 0.00851789 0.0136286 0.00511073 0.00511073 0 0.00170358 0 0.00340716 0 0 0 0 0 0 0 0 0.00340716 0.00170358 0 0 0.00340716 0.032368 0.00851789 0.00340716 0.00170358 0.0204429 0.0238501 0.0102215 0 0.00511073 0.00340716 0.0153322 0 0 0.00511073 0.00511073 0.00340716 0 0 0.00340716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0880503 0 0 0 0.0377358 0.0125786 0.0251572 0.00628931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0880503 0.0628931 0.0125786 0 0.0377358 0.113208 0.0125786 0 0.00628931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125786 0.0314465 0.0125786 0 0.0125786 0.132075 0.0628931 0.00628931 0 0.0251572 0.0125786 0 0.00628931 0 0.00628931 0 0 0 0 0 0 0 0 0 0 0.00628931 0 0 0 0.0125786 0.00628931 0.00628931 0.00628931 0.0125786 0.0691824 0.0251572 0 0.0188679 0.0125786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330579 0.0330579 0.00826446 0 0.0743802 0.0247934 0.0247934 0 0.0165289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0413223 0.0495868 0.00826446 0 0.0413223 0.123967 0.00826446 0 0 0.0247934 0 0 0 0 0 0 0 0 0 0 0 0.0165289 0 0 0.0247934 0.0165289 0.0247934 0 0.0330579 0.132231 0.0495868 0 0.0165289 0.0413223 0.00826446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00826446 0.0330579 0.0495868 0 0 0.0165289 0.0165289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206897 0.00689655 0.00689655 0 0.0344828 0.00689655 0.00689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0827586 0.0827586 0.0206897 0 0.0344828 0.0689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206897 0.0344828 0.00689655 0 0.0137931 0.22069 0.0344828 0 0 0.0551724 0.00689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00689655 0 0 0.00689655 0.0482759 0.0965517 0.0206897 0 0.0275862 0.0275862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0169492 0 0 0 0.0816641 0 0 0.0046225 0.046225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0215716 0 0 0.00154083 0.0862866 0 0.00616333 0 0.0200308 0.0046225 0.00154083 0 0.00308166 0.00308166 0.00154083 0 0.00154083 0 0 0 0 0 0.00154083 0 0.0107858 0 0 0 0.0816641 0.0123267 0 0 0.0785824 0.0431433 0 0 0.00770416 0.00308166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0169492 0.00616333 0.0046225 0 0.0338983 0.027735 0.00770416 0.00308166 0.0123267 0.0354391 0.027735 0.01849 0.0046225 0.027735 0.00308166 0 0.00154083 0.0046225 0 0 0 0 0.00154083 0 0.0046225 0 0 0.00154083 0.00616333 0 0.00308166 0 0.0107858 0.00770416 0.0046225 0.0123267 0.0107858 0.0154083 0.0169492 0.03698 0.00154083 0.0200308 0.0215716 0.0215716 0 0.00308166 0.00616333 0.00770416 0 0 0 0 0 0 0 0 0 0 0 0 0.00154083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00770416 0 0 0 0.00154083 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0215686 0 0 0 0.111765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00784314 0.00196078 0.00392157 0 0.0568627 0.00196078 0.00196078 0 0.0784314 0.00392157 0 0 0.0117647 0 0 0 0 0 0 0 0 0 0 0 0.00392157 0 0.00392157 0 0.0568627 0.0117647 0.00588235 0 0.0686275 0.0647059 0.0196078 0.00784314 0.00784314 0.0117647 0.00196078 0 0 0 0 0 0 0 0 0 0.00196078 0 0 0 0.0235294 0.0117647 0.00784314 0.00392157 0.0509804 0.0392157 0.0176471 0.0137255 0.0117647 0.0490196 0.0137255 0.0254902 0.0117647 0.0137255 0.0156863 0.00588235 0 0 0 0 0 0 0 0 0 0 0 0 0.00196078 0.00196078 0 0 0.0117647 0.00588235 0.0137255 0.00784314 0.00392157 0.0156863 0.00784314 0.0137255 0 0.00588235 0.0137255 0.00980392 0 0 0 0.00196078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00869565 0 0.0347826 0.0347826 0 0 0.0608696 0.026087 0.00869565 0.00869565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0608696 0.0608696 0 0 0.0347826 0.0956522 0.0173913 0.00869565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026087 0.0608696 0 0 0.026087 0.182609 0.0608696 0 0 0.0434783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173913 0 0.00869565 0 0.0347826 0.0347826 0.026087 0 0 0.00869565 0.00869565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.00206186 0 0 0 0.0701031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0659794 0.00206186 0.00412371 0 0.140206 0.00412371 0.00412371 0 0.00824742 0 0 0 0 0 0 0 0 0 0 0 0.00206186 0 0.00206186 0.00206186 0.0494845 0.0309278 0.0103093 0 0.0824742 0.11134 0.00618557 0 0.0123711 0.028866 0 0 0 0 0 0 0 0 0 0 0 0.00206186 0 0 0.0164948 0.00824742 0.00206186 0 0.0412371 0.0515464 0.00206186 0 0.028866 0.0597938 0.0123711 0 0.00206186 0.0226804 0.0103093 0.00206186 0 0 0 0 0 0 0 0 0 0 0 0 0.00206186 0.00412371 0.00206186 0 0.00412371 0.00824742 0.00824742 0 0 0.0164948 0.0185567 0 0 0 0.0123711 0.0164948 0 0 0 0.00618557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.00740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0740741 0 0.00740741 0 0.0592593 0 0 0 0 0.0148148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592593 0.0148148 0 0.00740741 0.0444444 0.0666667 0.00740741 0 0 0.0148148 0 0 0 0 0 0 0 0 0 0 0 0.00740741 0 0 0.00740741 0.0518519 0 0 0.0296296 0.103704 0.0814815 0 0 0.0222222 0.0444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00740741 0 0 0.00740741 0.00740741 0.00740741 0.0148148 0.00740741 0.0148148 0.0814815 0.0666667 0 0.037037 0 0.0222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0140845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0704225 0 0.00704225 0 0.0352113 0.00704225 0 0.00704225 0.0140845 0 0 0 0 0 0 0 0 0 0 0 0.00704225 0 0.00704225 0 0.028169 0.0140845 0.0211268 0 0.0633803 0.0985915 0.0211268 0 0.0140845 0.00704225 0.00704225 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225 0.0492958 0 0.00704225 0.00704225 0.084507 0.0704225 0 0 0.0492958 0.0140845 0 0.0140845 0.00704225 0 0 0 0 0 0 0 0 0 0 0 0.00704225 0.00704225 0 0.00704225 0.00704225 0.00704225 0.0140845 0.00704225 0.0211268 0.0352113 0.0422535 0 0.0140845 0.028169 0.0211268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225 0 0 0 0 0 0 0.00704225 0 0.00704225 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
