0 0 0 0 0.0185185 0 0 0 0.0349794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0123457 0 0 0 0.0843621 0.00617284 0 0 0.0679012 0.0205761 0 0 0 0.00411523 0 0 0 0 0 0 0 0 0 0 0.0144033 0.00205761 0 0 0.0946502 0.0411523 0 0 0.090535 0.0144033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00411523 0.00411523 0 0 0.0617284 0 0 0 0.0864198 0.0679012 0 0 0.0452675 0.0123457 0.00411523 0 0.00205761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0144033 0.00205761 0 0 0.0205761 0.0308642 0.00411523 0 0.00823045 0.0493827 0.00617284 0 0.00823045 0.0102881 0.00617284 0.00617284 0 0.00823045 0.0102881 0.00617284 0 0.00205761 0 0 0 0 0 0 0.00205761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102881 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.023166 0 0 0 0.030888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00965251 0 0 0 0.0888031 0 0 0 0.0482625 0.00965251 0 0 0.00579151 0.00579151 0 0 0 0 0 0 0 0 0 0 0.00579151 0.00579151 0 0 0.108108 0.023166 0 0 0.0868726 0.0212355 0 0 0.003861 0 0 0 0 0 0 0 0 0 0 0 0.0019305 0 0 0 0.0617761 0.00772201 0 0 0.0965251 0.0289575 0 0 0.027027 0.030888 0.00772201 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0019305 0 0 0 0.0173745 0 0 0 0.023166 0.019305 0 0 0.0019305 0.0405405 0.003861 0 0.0019305 0.003861 0.0328185 0.046332 0.003861 0.00579151 0.0019305 0.0540541 0 0 0 0 0 0 0 0 0 0 0 0 0.0019305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.00677201 0 0 0 0.03386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00677201 0.00225734 0 0 0.0609481 0 0 0 0.0722348 0.0180587 0 0 0.00451467 0.00451467 0 0 0 0 0 0 0 0 0 0 0.0112867 0 0 0 0.112867 0.03386 0 0 0.0722348 0.0180587 0 0 0.00902935 0 0 0 0 0 0 0 0 0 0 0 0.00677201 0.00225734 0 0 0.0857788 0.0225734 0 0 0.10158 0.0677201 0 0 0.0158014 0.0519187 0.020316 0.00902935 0.00451467 0 0 0 0 0 0 0 0 0 0 0 0.00225734 0 0 0 0.013544 0.00225734 0 0 0.0293454 0.0428894 0.00225734 0 0.00451467 0.0248307 0.00451467 0.00451467 0 0 0.00451467 0.00902935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0722433 0 0 0 0.0380228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152091 0 0 0 0.0912548 0.00190114 0 0 0.0532319 0.0095057 0 0 0.00190114 0.00380228 0.00190114 0 0 0 0 0 0 0 0 0 0.0152091 0 0 0 0.10076 0.0209125 0 0 0.0760456 0.026616 0 0 0.00760456 0 0 0 0 0 0 0 0 0 0 0 0.00570342 0 0 0 0.10076 0.00380228 0 0 0.108365 0.0342205 0 0 0.0171103 0.0152091 0 0 0.00190114 0 0 0 0 0 0 0 0 0 0 0 0.00570342 0 0 0 0.0095057 0 0 0 0.026616 0.0323194 0 0 0.0190114 0.0342205 0.00380228 0 0.00570342 0.0095057 0.00760456 0 0.00190114 0 0.00190114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190114 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0327103 0 0.00934579 0 0.046729 0 0 0.0046729 0 0.0046729 0 0.0046729 0 0 0 0 0 0 0 0.0046729 0 0 0 0.046729 0.0046729 0 0 0.0607477 0.0046729 0 0 0.0046729 0 0 0 0.00934579 0.0046729 0 0 0 0 0 0 0.00934579 0.0046729 0.0046729 0 0.0280374 0.0280374 0.0280374 0 0.0420561 0.0514019 0.0186916 0.0046729 0.00934579 0.0233645 0 0 0.0046729 0 0 0.0046729 0 0 0 0 0 0 0 0 0.0186916 0.0186916 0.0233645 0 0.0280374 0.0981308 0.0420561 0 0.0186916 0.0327103 0.0140187 0 0.0046729 0 0.0046729 0 0.00934579 0 0 0.00934579 0 0 0 0 0 0 0 0 0.00934579 0 0.0140187 0.0046729 0.0046729 0.0420561 0.0233645 0.0046729 0 0.0186916 0.0186916 0.0046729 0.0046729 0 0.0046729 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0046729 0 0 0 0.0046729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0046729 0 0 0 0 0 0 0 0 0 0.0046729 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.029703 0 0 0 0.0217822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019802 0 0 0 0.0871287 0.0019802 0 0 0.0455446 0.0217822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0039604 0 0 0 0.0970297 0.0118812 0 0 0.144554 0.019802 0 0 0.0019802 0 0 0 0 0 0 0 0 0 0 0 0.0039604 0 0 0 0.0792079 0.0039604 0 0 0.116832 0.0356436 0 0 0.029703 0.0376238 0 0 0.0019802 0 0 0 0 0 0 0 0 0 0 0 0.00792079 0 0 0 0.0118812 0 0 0 0.019802 0.019802 0 0 0.0039604 0.029703 0.00792079 0 0.00594059 0.00594059 0.019802 0.00792079 0 0.00594059 0.00792079 0.0277228 0 0 0 0.0019802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00483092 0 0 0 0.0434783 0 0 0.00483092 0.0241546 0 0.00483092 0.00483092 0.00483092 0 0 0 0 0 0 0 0 0 0 0.00966184 0 0.00483092 0 0.0724638 0.00483092 0.00966184 0 0.0241546 0.00483092 0.0193237 0 0.0144928 0.00483092 0.00483092 0 0.00483092 0.00483092 0 0 0 0 0 0 0 0 0 0 0.0144928 0.0434783 0 0 0.0483092 0.0531401 0.00483092 0 0.00966184 0.00966184 0.00483092 0 0.00483092 0 0 0 0 0 0 0 0 0.00483092 0.00483092 0 0.00483092 0.057971 0.0241546 0 0.0289855 0.0869565 0.0772947 0 0.00966184 0.0289855 0 0 0.00966184 0.0193237 0 0 0.00966184 0.00483092 0 0 0 0 0 0 0 0.00483092 0 0 0.00966184 0.00483092 0.0144928 0.00483092 0.00483092 0.0144928 0.0434783 0.00966184 0.00483092 0.0241546 0.0144928 0 0.00483092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0504854 0 0 0 0.0582524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0271845 0 0 0 0.145631 0 0 0 0.0757282 0 0 0 0.00776699 0 0 0 0 0 0 0 0 0 0 0 0.00582524 0 0 0 0.0582524 0.00194175 0 0 0.0970874 0.0135922 0 0 0.0038835 0 0 0 0 0 0 0 0 0 0 0 0.00776699 0 0 0 0.0349515 0.00194175 0 0 0.0990291 0.0252427 0 0 0.0194175 0.038835 0.0116505 0.00582524 0.00194175 0.00194175 0 0 0.00194175 0 0 0 0 0 0 0 0.00194175 0 0 0 0.00776699 0 0 0 0.0174757 0.0446602 0.00194175 0 0.00776699 0.023301 0.00776699 0.0038835 0.0038835 0.0135922 0.0174757 0.00970874 0.0038835 0.00194175 0.00776699 0.0194175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00776699 0 0 0 0.00194175 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.059633 0 0 0 0.00917431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00458716 0 0 0 0.0550459 0.0137615 0.00458716 0 0.0229358 0 0.00917431 0.00917431 0.00458716 0.00458716 0 0 0 0 0 0 0 0 0 0 0 0.00458716 0 0 0.0642202 0.0504587 0 0 0.0412844 0.0825688 0.0229358 0 0.00458716 0.00458716 0 0 0 0 0 0 0 0 0 0 0.00917431 0.00458716 0 0 0.0183486 0.0275229 0.0137615 0.00458716 0.0366972 0.105505 0.0321101 0 0.00458716 0.0137615 0.00458716 0 0 0.00458716 0 0 0.00458716 0 0 0 0 0 0 0 0 0.00917431 0 0 0 0.0137615 0.0275229 0 0.00917431 0.0366972 0.059633 0.0183486 0.00458716 0.0183486 0.0137615 0.00458716 0 0.0183486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00458716 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00458716 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0330275 0 0 0 0.0311927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183486 0.00183486 0 0 0.0678899 0.00183486 0 0 0.0642202 0.00917431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00733945 0 0.00183486 0 0.0697248 0.0311927 0 0 0.0990826 0.0311927 0 0 0.0201835 0.00183486 0 0 0 0 0 0 0 0 0 0 0.00183486 0.00183486 0 0 0.0385321 0.0146789 0 0 0.0458716 0.0422018 0 0.012844 0.0238532 0.0275229 0.0146789 0.0440367 0.00550459 0.00733945 0.00366972 0.00550459 0 0 0 0 0 0 0 0 0.00366972 0 0 0 0.00917431 0 0 0 0.0165138 0.0183486 0 0 0.0110092 0.0275229 0.00733945 0.0183486 0.00366972 0.00733945 0.0165138 0.0440367 0 0.00183486 0.00183486 0.0330275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00446429 0 0 0 0.0580357 0.00446429 0 0 0.0223214 0 0.00446429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714286 0.00892857 0.00892857 0.00892857 0.0223214 0.0133929 0.00892857 0.00446429 0.00446429 0.00446429 0 0 0 0 0 0 0 0 0 0 0.00892857 0.00892857 0.00446429 0 0.0401786 0.0625 0.0267857 0 0.0267857 0.0401786 0.00892857 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00892857 0.00892857 0 0 0.0178571 0.0535714 0.0133929 0 0.03125 0.09375 0.0401786 0 0.00446429 0.0267857 0.0133929 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00446429 0 0 0 0.0133929 0.00892857 0 0.00446429 0.0178571 0.0446429 0.0535714 0.0133929 0 0.0178571 0.0178571 0.00446429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00446429 0 0 0 0 0 0 0 0 0 0 0.00446429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.019305 0 0 0 0.0289575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00579151 0 0 0 0.0521236 0.011583 0 0 0.0656371 0.015444 0 0 0.0019305 0 0 0 0 0 0 0 0 0 0 0 0.0019305 0 0 0 0.03861 0.0173745 0.0019305 0 0.111969 0.03861 0 0 0.003861 0.00579151 0 0 0 0 0 0 0 0 0 0 0.003861 0.003861 0 0 0.0405405 0.00772201 0 0 0.0849421 0.046332 0.0019305 0.00772201 0.019305 0.0405405 0.0173745 0.0366795 0 0.003861 0 0.0019305 0 0 0 0 0 0 0 0 0 0 0 0 0.0173745 0 0 0 0.015444 0.034749 0.00772201 0 0.00579151 0.027027 0.00965251 0.0289575 0 0.00579151 0.011583 0.0540541 0 0.003861 0.0019305 0.034749 0 0 0 0.003861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0364583 0.00520833 0 0 0.0208333 0.00520833 0.00520833 0 0.00520833 0 0 0 0 0 0 0 0 0 0 0 0.00520833 0 0 0.0364583 0 0 0.0104167 0.015625 0.00520833 0.0104167 0.0104167 0.00520833 0.00520833 0 0 0.00520833 0 0 0 0.00520833 0 0 0 0.0104167 0 0 0 0.0729167 0.0520833 0.0104167 0 0.0260417 0.0520833 0 0 0 0.00520833 0 0 0 0 0 0 0 0 0 0 0.00520833 0.00520833 0 0 0.0364583 0.0572917 0.0208333 0 0.0208333 0.151042 0.015625 0.00520833 0.0104167 0.0416667 0.015625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104167 0.0260417 0.00520833 0.00520833 0.0260417 0.046875 0.0104167 0 0.0104167 0.0260417 0.00520833 0 0.00520833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00520833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104167 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00201613 0 0 0 0.0120968 0 0 0 0.0282258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00403226 0 0 0 0.0282258 0.0100806 0 0 0.0685484 0.016129 0 0 0.00806452 0 0 0 0 0 0 0 0 0 0 0 0.00403226 0.00604839 0 0 0.0322581 0.0342742 0 0 0.108871 0.0423387 0 0 0.0322581 0.00806452 0 0 0 0 0 0 0 0 0 0 0 0.00201613 0 0 0.0423387 0.0100806 0 0 0.0564516 0.0383065 0.00201613 0.016129 0.0443548 0.0322581 0.0201613 0.0362903 0.00806452 0.00806452 0.00201613 0.00201613 0 0 0 0 0 0 0 0 0 0 0.00201613 0 0.00806452 0 0 0 0.00201613 0.0201613 0.00201613 0 0.00403226 0.0262097 0.0100806 0.0403226 0.00806452 0.00201613 0.0100806 0.0625 0 0 0.00604839 0.0221774 0 0 0.00604839 0.00201613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0319149 0.00531915 0 0 0.00531915 0.0159574 0 0 0 0.00531915 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0691489 0.00531915 0.0159574 0 0.0265957 0.0212766 0 0.0159574 0 0.00531915 0.00531915 0.00531915 0 0.00531915 0 0 0 0 0 0 0.0212766 0 0 0 0.0425532 0.0425532 0.0478723 0 0.0425532 0.0797872 0.0265957 0 0 0.0106383 0 0 0 0 0 0 0 0 0 0 0 0.0106383 0.00531915 0 0.0159574 0.0159574 0.0106383 0.00531915 0.0212766 0.0904255 0.037234 0 0.00531915 0.037234 0.0159574 0 0.00531915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00531915 0.00531915 0.0106383 0.0106383 0.00531915 0.0159574 0.0319149 0.0319149 0 0 0.0478723 0.00531915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
